loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
11000.0,0.20550000000000002,411.89,OWN,38000.0,Not Verified,n,32.0,3.0,0.0,8.0,0.0,8354.0,18.0,w,5715.38,5715.38,8212.68,8212.68,5284.62,2928.06,0.0,0.0,0.0,411.89,0.0,1.0,Individual,0.0,125.0,32163.0,1.0,1.0,1.0,1.0,5.0,23809.0,88.0,1.0,1.0,4433.0,58.0,28500.0,0.0,6.0,2.0,2.0,4020.0,17176.0,32.6,0.0,0.0,208.0,215.0,7.0,5.0,0.0,7.0,5.0,0.0,4.0,5.0,4.0,5.0,10.0,7.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0,72.2,50.0,0.0,0.0,55610.0,32163.0,25500.0,27110.0,N,N,low_risk
7425.0,0.08810000000000001,235.46,MORTGAGE,80000.0,Source Verified,n,35.98,0.0,0.0,13.0,0.0,27114.0,21.0,w,3554.69,3554.69,4705.57,4705.57,3870.31,835.26,0.0,0.0,0.0,235.46,0.0,1.0,Individual,0.0,210.0,182053.0,0.0,4.0,0.0,2.0,20.0,31266.0,45.0,0.0,0.0,11070.0,48.0,49700.0,1.0,0.0,0.0,2.0,14004.0,11463.0,66.0,0.0,0.0,147.0,146.0,25.0,20.0,4.0,25.0,20.0,1.0,4.0,7.0,4.0,6.0,7.0,7.0,9.0,7.0,13.0,0.0,0.0,0.0,0.0,85.7,25.0,0.0,0.0,252663.0,58655.0,33700.0,66601.0,N,N,low_risk
30000.0,0.1862,1093.93,OWN,285000.0,Source Verified,n,5.9,0.0,0.0,11.0,0.0,24985.0,18.0,w,17065.36,17065.36,19628.67,19628.67,12934.64,6694.03,0.0,0.0,0.0,1093.93,0.0,1.0,Individual,0.0,0.0,1230100.0,1.0,1.0,0.0,1.0,14.0,14204.0,69.0,0.0,4.0,6453.0,81.0,27700.0,2.0,0.0,3.0,7.0,111827.0,2503.0,90.0,0.0,0.0,14.0,97.0,13.0,4.0,4.0,23.0,7.0,0.0,6.0,7.0,6.0,9.0,1.0,8.0,13.0,7.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,1266816.0,39189.0,25000.0,20500.0,N,N,low_risk
30000.0,0.1033,642.3,RENT,195000.0,Not Verified,n,13.23,0.0,0.0,8.0,0.0,6059.0,26.0,f,0.0,0.0,31109.2100035577,31109.21,30000.0,1109.21,0.0,0.0,0.0,29216.74,0.0,1.0,Individual,0.0,0.0,136088.0,1.0,4.0,2.0,5.0,5.0,130029.0,85.0,0.0,0.0,3215.0,55.0,50500.0,1.0,5.0,0.0,5.0,17011.0,44441.0,12.0,0.0,0.0,165.0,207.0,69.0,5.0,5.0,77.0,20.0,0.0,3.0,3.0,4.0,4.0,16.0,4.0,5.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,186463.0,136088.0,50500.0,135963.0,N,N,low_risk
10525.0,0.08810000000000001,333.77,MORTGAGE,99000.0,Verified,n,35.31,1.0,0.0,17.0,0.0,57789.0,41.0,w,5315.71,5315.71,6336.48,6336.48,5209.29,1127.19,0.0,0.0,0.0,333.77,0.0,1.0,Individual,0.0,0.0,371793.0,1.0,8.0,1.0,2.0,6.0,54750.0,50.0,1.0,2.0,9985.0,39.0,127100.0,2.0,0.0,1.0,4.0,21870.0,64089.0,26.4,0.0,0.0,185.0,235.0,10.0,6.0,5.0,10.0,7.0,0.0,5.0,6.0,7.0,10.0,24.0,8.0,12.0,6.0,17.0,0.0,0.0,0.0,2.0,95.1,14.3,0.0,0.0,513536.0,112539.0,87100.0,110436.0,N,N,low_risk
1000.0,0.1612,35.22,RENT,45000.0,Source Verified,n,22.85,0.0,0.0,7.0,0.0,4688.0,9.0,f,503.91,503.91,703.5,703.5,496.09,207.41,0.0,0.0,0.0,35.22,0.0,1.0,Individual,0.0,0.0,27909.0,0.0,2.0,1.0,2.0,11.0,23221.0,79.0,1.0,1.0,2584.0,54.0,22100.0,4.0,1.0,6.0,3.0,3987.0,14862.0,23.8,0.0,0.0,52.0,66.0,11.0,11.0,0.0,11.0,10.0,0.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,51516.0,27909.0,19500.0,29416.0,N,N,low_risk
15200.0,0.11019999999999999,330.64,RENT,101000.0,Source Verified,n,9.57,0.0,0.0,8.0,0.0,5557.0,11.0,w,11253.76,11253.76,6272.85,6272.85,3946.24,2326.61,0.0,0.0,0.0,330.64,0.0,1.0,Individual,0.0,0.0,23971.0,3.0,2.0,0.0,2.0,17.0,18414.0,74.0,4.0,7.0,4469.0,46.0,27300.0,0.0,0.0,0.0,9.0,2996.0,17743.0,23.8,0.0,0.0,176.0,171.0,2.0,2.0,0.0,2.0,17.0,0.0,2.0,2.0,5.0,6.0,3.0,6.0,8.0,2.0,8.0,0.0,0.0,0.0,4.0,100.0,20.0,0.0,0.0,52141.0,23971.0,23300.0,24841.0,N,N,low_risk
22125.0,0.11019999999999999,481.28,MORTGAGE,100000.0,Not Verified,n,19.91,0.0,1.0,11.0,0.0,10954.0,41.0,w,0.0,0.0,23088.04,23088.04,22125.0,963.04,0.0,0.0,0.0,21190.01,0.0,1.0,Individual,0.0,0.0,288966.0,1.0,4.0,1.0,3.0,2.0,75671.0,68.0,0.0,3.0,6310.0,58.0,29400.0,3.0,8.0,3.0,6.0,26270.0,13289.0,35.2,0.0,0.0,181.0,146.0,14.0,2.0,1.0,14.0,2.0,0.0,3.0,4.0,5.0,10.0,19.0,6.0,21.0,4.0,11.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,365885.0,86625.0,20500.0,101897.0,N,N,low_risk
8000.0,0.1033,259.38,OWN,36000.0,Not Verified,n,32.63,0.0,0.0,18.0,0.0,12152.0,20.0,f,4307.94,4307.94,4659.66,4659.66,3692.06,967.6,0.0,0.0,0.0,259.38,0.0,1.0,Individual,0.0,0.0,22185.0,2.0,1.0,0.0,1.0,14.0,10033.0,67.0,3.0,4.0,1820.0,30.0,60900.0,4.0,0.0,2.0,5.0,1233.0,36483.0,19.1,0.0,0.0,14.0,150.0,3.0,3.0,0.0,3.0,10.0,0.0,11.0,16.0,12.0,12.0,1.0,17.0,19.0,16.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,75900.0,22185.0,45100.0,15000.0,N,N,low_risk
7475.0,0.17739999999999997,188.77,OWN,35000.0,Verified,n,29.87,0.0,0.0,11.0,0.0,857.0,21.0,w,0.0,0.0,8971.67,8971.67,7475.0,1496.67,0.0,0.0,0.0,5766.08,0.0,1.0,Individual,0.0,634.0,48648.0,2.0,5.0,2.0,6.0,5.0,47791.0,94.0,3.0,3.0,494.0,84.0,7400.0,3.0,0.0,3.0,9.0,4423.0,6543.0,11.6,0.0,0.0,103.0,96.0,3.0,3.0,0.0,3.0,0.0,1.0,4.0,4.0,6.0,7.0,13.0,6.0,8.0,4.0,11.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,58026.0,48648.0,7400.0,50626.0,N,N,low_risk
14000.0,0.0702,432.41,OWN,80178.0,Source Verified,n,30.59,0.0,1.0,11.0,0.0,49318.0,15.0,w,0.0,0.0,15154.4,15154.4,14000.0,1154.4,0.0,0.0,0.0,2308.89,0.0,1.0,Individual,0.0,0.0,77880.0,2.0,2.0,2.0,2.0,2.0,28562.0,100.0,0.0,0.0,4733.0,40.0,168800.0,1.0,5.0,1.0,2.0,7080.0,99064.0,5.5,0.0,0.0,159.0,131.0,31.0,2.0,2.0,31.0,2.0,0.0,4.0,7.0,6.0,7.0,3.0,9.0,10.0,7.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,197300.0,77880.0,104800.0,28500.0,N,N,low_risk
25000.0,0.08810000000000001,792.79,RENT,102000.0,Not Verified,n,22.94,0.0,0.0,11.0,0.0,17797.0,34.0,w,0.0,0.0,26896.98,26896.98,25000.0,1896.98,0.0,0.0,0.0,10900.76,0.0,1.0,Individual,0.0,0.0,133331.0,1.0,5.0,3.0,4.0,7.0,115534.0,84.0,1.0,2.0,11760.0,56.0,45200.0,0.0,0.0,2.0,6.0,12121.0,22526.0,43.1,0.0,0.0,150.0,149.0,3.0,3.0,2.0,16.0,7.0,0.0,2.0,3.0,3.0,9.0,15.0,6.0,17.0,3.0,11.0,0.0,0.0,0.0,4.0,94.1,33.3,0.0,0.0,165454.0,133331.0,39600.0,120254.0,N,N,low_risk
8500.0,0.11019999999999999,278.36,RENT,125000.0,Source Verified,n,18.46,1.0,0.0,17.0,0.0,4682.0,45.0,w,4113.33,4113.33,5562.0,5562.0,4386.67,1175.33,0.0,0.0,0.0,278.36,0.0,1.0,Individual,0.0,0.0,235273.0,2.0,5.0,2.0,4.0,8.0,230591.0,69.0,4.0,4.0,2711.0,45.0,45900.0,1.0,0.0,4.0,8.0,13840.0,38018.0,11.0,0.0,0.0,152.0,90.0,3.0,3.0,0.0,3.0,2.0,0.0,5.0,5.0,8.0,11.0,27.0,12.0,18.0,5.0,17.0,0.0,0.0,0.0,6.0,88.6,0.0,0.0,0.0,289207.0,235273.0,42700.0,243307.0,N,N,low_risk
30000.0,0.1612,1056.49,MORTGAGE,125000.0,Not Verified,n,15.4,1.0,0.0,5.0,0.0,7539.0,16.0,w,17698.85,17698.85,18963.09,18963.09,12301.15,6661.94,0.0,0.0,0.0,1056.49,0.0,1.0,Joint App,0.0,0.0,202766.0,1.0,2.0,2.0,6.0,4.0,37925.0,84.0,0.0,1.0,4541.0,74.0,16100.0,3.0,0.0,0.0,7.0,40553.0,8561.0,46.8,0.0,0.0,147.0,261.0,20.0,4.0,1.0,20.0,15.0,0.0,2.0,2.0,2.0,3.0,12.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,224975.0,45464.0,16100.0,45075.0,N,N,low_risk
4800.0,0.20550000000000002,179.74,RENT,70000.0,Not Verified,n,29.21,0.0,3.0,23.0,0.0,13813.0,36.0,f,0.0,0.0,5388.100000342,5388.1,4800.0,588.1,0.0,0.0,0.0,1696.18,0.0,1.0,Individual,0.0,0.0,95274.0,5.0,11.0,4.0,6.0,1.0,81461.0,99.0,4.0,5.0,4990.0,65.0,65100.0,9.0,0.0,12.0,11.0,4142.0,42687.0,24.4,0.0,0.0,102.0,88.0,4.0,1.0,0.0,4.0,1.0,0.0,6.0,6.0,9.0,11.0,19.0,12.0,17.0,6.0,23.0,0.0,0.0,0.0,8.0,100.0,22.2,0.0,0.0,147491.0,95274.0,56500.0,82391.0,N,N,low_risk
13500.0,0.20550000000000002,505.5,RENT,50000.0,Verified,n,16.85,0.0,0.0,11.0,1.0,5776.0,19.0,w,0.0,0.0,15941.68,15941.68,13500.0,2441.68,0.0,0.0,0.0,10396.59,0.0,1.0,Individual,0.0,663.0,23437.0,0.0,2.0,1.0,2.0,10.0,17661.0,79.0,0.0,2.0,2030.0,74.0,9600.0,1.0,2.0,2.0,4.0,2604.0,470.0,81.2,0.0,0.0,162.0,210.0,18.0,10.0,0.0,57.0,1.0,0.0,1.0,4.0,2.0,6.0,3.0,9.0,16.0,4.0,10.0,0.0,0.0,0.0,1.0,100.0,100.0,1.0,0.0,31866.0,23437.0,2500.0,22266.0,N,N,low_risk
20000.0,0.17739999999999997,720.45,MORTGAGE,70200.0,Source Verified,n,16.41,0.0,0.0,14.0,0.0,23870.0,17.0,w,10237.45,10237.45,14389.29,14389.29,9762.55,4626.74,0.0,0.0,0.0,720.45,0.0,1.0,Individual,0.0,0.0,251314.0,0.0,5.0,0.0,0.0,25.0,76184.0,96.0,0.0,2.0,8536.0,91.0,27900.0,0.0,3.0,0.0,2.0,17951.0,824.0,96.1,0.0,0.0,173.0,242.0,18.0,18.0,1.0,24.0,18.0,1.0,4.0,7.0,4.0,4.0,7.0,8.0,9.0,7.0,14.0,0.0,0.0,0.0,0.0,88.2,100.0,0.0,0.0,256989.0,100054.0,21400.0,71377.0,N,N,low_risk
15950.0,0.08810000000000001,505.8,MORTGAGE,80000.0,Verified,n,13.43,0.0,0.0,7.0,0.0,14221.0,17.0,w,8055.79,8055.79,9590.68,9590.68,7894.21,1696.47,0.0,0.0,0.0,505.8,0.0,1.0,Individual,0.0,0.0,178325.0,0.0,1.0,0.0,1.0,23.0,6511.0,43.0,0.0,0.0,8727.0,56.0,22300.0,1.0,1.0,4.0,2.0,29721.0,7609.0,64.6,0.0,0.0,136.0,349.0,31.0,7.0,2.0,39.0,6.0,1.0,3.0,4.0,4.0,7.0,6.0,5.0,8.0,4.0,7.0,0.0,0.0,0.0,1.0,88.2,33.3,0.0,0.0,197350.0,20732.0,21500.0,15000.0,N,N,low_risk
10525.0,0.0702,325.08,RENT,54000.0,Source Verified,n,19.2,0.0,0.0,16.0,0.0,12558.0,20.0,w,0.0,0.0,10887.55,10887.55,10525.0,362.55,0.0,0.0,0.0,1291.01,0.0,1.0,Individual,0.0,0.0,23516.0,1.0,2.0,0.0,1.0,15.0,10958.0,40.0,1.0,2.0,5978.0,28.0,55200.0,1.0,0.0,1.0,3.0,1470.0,31186.0,27.5,0.0,0.0,66.0,107.0,2.0,2.0,0.0,2.0,12.0,0.0,5.0,7.0,8.0,8.0,5.0,14.0,15.0,7.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,82937.0,23516.0,43000.0,27737.0,N,N,low_risk
10000.0,0.1033,324.23,RENT,50000.0,Not Verified,n,16.56,0.0,0.0,18.0,0.0,14827.0,41.0,w,5399.84,5399.84,5830.4,5830.4,4600.16,1230.24,0.0,0.0,0.0,324.23,0.0,1.0,Individual,0.0,0.0,24745.0,2.0,2.0,1.0,1.0,7.0,9918.0,53.0,4.0,7.0,3825.0,32.0,58100.0,0.0,6.0,0.0,8.0,1375.0,27009.0,24.3,0.0,0.0,134.0,153.0,2.0,2.0,0.0,10.0,19.0,0.0,4.0,8.0,8.0,15.0,8.0,16.0,33.0,8.0,18.0,0.0,0.0,0.0,5.0,100.0,12.5,0.0,0.0,76979.0,24745.0,35700.0,18879.0,N,N,low_risk
15000.0,0.124,336.71,MORTGAGE,86000.0,Source Verified,n,35.25,0.0,0.0,19.0,0.0,18159.0,30.0,w,11495.08,11495.08,6050.45,6050.45,3504.92,2545.53,0.0,0.0,0.0,336.71,0.0,1.0,Joint App,0.0,0.0,294568.0,0.0,3.0,0.0,4.0,13.0,58542.0,73.0,1.0,2.0,7404.0,53.0,63000.0,1.0,0.0,2.0,7.0,15504.0,31211.0,35.8,0.0,0.0,128.0,185.0,7.0,7.0,1.0,7.0,4.0,0.0,5.0,8.0,10.0,11.0,10.0,15.0,19.0,8.0,19.0,0.0,0.0,0.0,2.0,100.0,10.0,0.0,0.0,364338.0,76701.0,48600.0,80513.0,N,N,low_risk
10000.0,0.11019999999999999,217.53,RENT,82000.0,Not Verified,n,7.3,0.0,0.0,7.0,0.0,8700.0,19.0,w,7404.57,7404.57,4126.95,4126.95,2595.43,1531.52,0.0,0.0,0.0,217.53,0.0,1.0,Individual,0.0,0.0,17278.0,0.0,1.0,1.0,1.0,12.0,8578.0,86.0,1.0,1.0,3523.0,43.0,29800.0,0.0,0.0,4.0,2.0,2468.0,16805.0,33.6,0.0,0.0,99.0,81.0,9.0,9.0,0.0,9.0,9.0,0.0,3.0,4.0,4.0,4.0,11.0,6.0,8.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,39800.0,17278.0,25300.0,10000.0,N,N,low_risk
5300.0,0.1308,178.79,RENT,40000.0,Not Verified,n,14.79,0.0,1.0,9.0,0.0,5838.0,16.0,w,0.0,0.0,5713.49,5713.49,5300.0,413.49,0.0,0.0,0.0,4648.45,0.0,1.0,Individual,0.0,0.0,17824.0,1.0,2.0,1.0,1.0,7.0,11986.0,63.0,1.0,2.0,3624.0,54.0,14200.0,1.0,0.0,2.0,3.0,2546.0,4823.0,54.1,0.0,0.0,125.0,232.0,5.0,5.0,0.0,5.0,5.0,1.0,2.0,3.0,5.0,6.0,5.0,7.0,11.0,3.0,9.0,0.0,0.0,0.0,2.0,87.5,0.0,0.0,0.0,33200.0,17824.0,10500.0,19000.0,N,N,low_risk
15000.0,0.0819,471.37,MORTGAGE,66000.0,Not Verified,n,28.98,0.0,0.0,15.0,0.0,38705.0,27.0,w,0.0,0.0,16003.34,16003.34,15000.0,1003.34,0.0,0.0,0.0,11774.66,0.0,1.0,Individual,0.0,0.0,393474.0,0.0,2.0,0.0,1.0,16.0,17584.0,53.0,1.0,2.0,14130.0,40.0,98700.0,0.0,0.0,1.0,4.0,26232.0,43078.0,47.1,0.0,0.0,143.0,245.0,12.0,9.0,3.0,21.0,9.0,0.0,5.0,6.0,7.0,11.0,6.0,11.0,17.0,6.0,15.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,483883.0,56789.0,81500.0,33480.0,N,N,low_risk
15000.0,0.124,336.71,RENT,40000.0,Not Verified,n,23.84,1.0,0.0,8.0,0.0,15361.0,25.0,w,11017.33,11017.33,6708.37,6708.37,3982.67,2725.7,0.0,0.0,0.0,336.71,0.0,1.0,Individual,0.0,0.0,58661.0,0.0,3.0,0.0,0.0,51.0,43300.0,86.0,0.0,0.0,7719.0,77.0,25800.0,0.0,0.0,1.0,0.0,7333.0,4860.0,75.9,0.0,0.0,125.0,138.0,26.0,26.0,0.0,26.0,9.0,0.0,3.0,4.0,3.0,5.0,17.0,5.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,95.8,66.7,0.0,0.0,75894.0,58661.0,20200.0,50094.0,N,N,low_risk
30000.0,0.0819,611.03,MORTGAGE,144000.0,Not Verified,n,21.33,0.0,0.0,16.0,0.0,28281.0,37.0,w,0.0,0.0,33138.79,33138.79,30000.0,3138.79,0.0,0.0,0.0,23375.96,0.0,1.0,Individual,0.0,0.0,267542.0,2.0,4.0,0.0,0.0,33.0,42196.0,29.0,2.0,4.0,8090.0,49.0,36200.0,0.0,6.0,0.0,5.0,16721.0,2934.0,85.5,0.0,0.0,121.0,123.0,4.0,3.0,5.0,4.0,18.0,0.0,6.0,11.0,6.0,11.0,14.0,11.0,18.0,11.0,16.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,335839.0,70477.0,20200.0,102003.0,N,N,low_risk
6500.0,0.17739999999999997,234.15,OWN,90000.0,Not Verified,n,17.6,0.0,1.0,24.0,0.0,20432.0,33.0,w,0.0,0.0,7396.79,7396.79,6500.0,896.79,0.0,0.0,0.0,174.1,0.0,1.0,Individual,0.0,0.0,294711.0,0.0,10.0,0.0,1.0,20.0,145418.0,140.0,0.0,0.0,3432.0,122.0,32100.0,1.0,0.0,1.0,1.0,12280.0,143.0,98.4,0.0,0.0,219.0,238.0,40.0,20.0,2.0,76.0,0.0,0.0,4.0,11.0,4.0,6.0,12.0,13.0,19.0,11.0,24.0,0.0,0.0,0.0,0.0,97.0,100.0,0.0,0.0,275806.0,165850.0,9000.0,103706.0,N,N,low_risk
22000.0,0.0702,679.5,RENT,60000.0,Source Verified,n,21.88,0.0,3.0,18.0,0.0,20181.0,23.0,w,16442.98,16442.98,7710.86,7710.86,5557.02,2153.84,0.0,0.0,0.0,679.5,0.0,1.0,Individual,0.0,0.0,83502.0,1.0,8.0,0.0,1.0,21.0,63321.0,114.0,3.0,5.0,5656.0,69.0,46600.0,0.0,0.0,5.0,7.0,4639.0,25953.0,38.4,0.0,0.0,148.0,65.0,3.0,3.0,0.0,3.0,3.0,0.0,6.0,7.0,9.0,10.0,11.0,10.0,11.0,7.0,18.0,0.0,0.0,0.0,3.0,100.0,11.1,0.0,0.0,115544.0,83502.0,42100.0,68944.0,N,N,low_risk
12500.0,0.1308,284.93,MORTGAGE,65000.0,Not Verified,n,18.81,0.0,0.0,8.0,0.0,12844.0,15.0,w,9642.7,9642.7,5110.57,5110.57,2857.3,2253.27,0.0,0.0,0.0,284.93,0.0,1.0,Individual,0.0,0.0,222391.0,1.0,2.0,0.0,1.0,17.0,22573.0,76.0,0.0,0.0,12272.0,64.0,26000.0,1.0,1.0,1.0,2.0,27799.0,4728.0,72.2,0.0,0.0,123.0,146.0,30.0,4.0,2.0,75.0,7.0,1.0,1.0,2.0,2.0,3.0,6.0,5.0,6.0,2.0,8.0,0.0,0.0,0.0,1.0,86.7,50.0,0.0,0.0,243189.0,35417.0,17000.0,29649.0,N,N,low_risk
10000.0,0.124,334.06,RENT,58000.0,Source Verified,n,28.86,1.0,2.0,15.0,0.0,8603.0,36.0,w,4852.31,4852.31,6667.42,6667.42,5147.69,1519.73,0.0,0.0,0.0,334.06,0.0,1.0,Individual,0.0,0.0,77074.0,2.0,5.0,0.0,2.0,14.0,68471.0,92.0,4.0,6.0,6930.0,75.0,27900.0,2.0,0.0,4.0,8.0,5138.0,17997.0,32.3,1.0,0.0,89.0,90.0,6.0,6.0,0.0,6.0,3.0,6.0,5.0,5.0,8.0,15.0,18.0,10.0,18.0,5.0,15.0,0.0,0.0,1.0,4.0,83.3,0.0,0.0,0.0,102355.0,77074.0,26600.0,74455.0,N,N,low_risk
27000.0,0.1033,578.07,MORTGAGE,100000.0,Source Verified,n,17.41,0.0,1.0,9.0,1.0,16720.0,21.0,w,0.0,0.0,30739.81,30739.81,27000.0,3739.81,0.0,0.0,0.0,3350.05,0.0,1.0,Individual,0.0,0.0,160895.0,1.0,2.0,1.0,3.0,6.0,29973.0,54.0,0.0,0.0,8679.0,36.0,51300.0,3.0,0.0,1.0,3.0,17877.0,33380.0,33.4,0.0,0.0,180.0,87.0,36.0,6.0,3.0,36.0,6.0,0.0,5.0,5.0,5.0,6.0,9.0,6.0,9.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,20.0,1.0,0.0,252234.0,46693.0,50100.0,49327.0,N,N,low_risk
23000.0,0.17739999999999997,580.81,RENT,82587.0,Source Verified,n,15.2,0.0,1.0,10.0,0.0,14153.0,23.0,w,0.0,0.0,28445.53,28445.53,23000.0,5445.53,0.0,0.0,0.0,1017.1,0.0,1.0,Individual,0.0,0.0,50696.0,2.0,2.0,0.0,4.0,13.0,36543.0,31.0,3.0,5.0,12014.0,50.0,25400.0,1.0,7.0,2.0,9.0,5633.0,7947.0,64.0,0.0,0.0,70.0,53.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,4.0,5.0,8.0,9.0,8.0,13.0,4.0,10.0,0.0,0.0,0.0,3.0,95.5,20.0,0.0,0.0,73388.0,50696.0,22100.0,47988.0,N,N,low_risk
7200.0,0.08810000000000001,228.33,RENT,35000.0,Not Verified,n,23.87,0.0,0.0,6.0,0.0,7104.0,10.0,w,3636.34,3636.34,4334.75,4334.75,3563.66,771.09,0.0,0.0,0.0,228.33,0.0,1.0,Individual,0.0,0.0,40984.0,3.0,2.0,2.0,3.0,2.0,33880.0,96.0,1.0,1.0,3891.0,78.0,17100.0,1.0,1.0,2.0,4.0,6831.0,9196.0,43.6,0.0,0.0,68.0,90.0,6.0,2.0,0.0,6.0,5.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,52521.0,40984.0,16300.0,35421.0,N,N,low_risk
15775.0,0.08810000000000001,500.25,RENT,110000.0,Source Verified,n,23.99,0.0,0.0,25.0,0.0,20681.0,58.0,w,0.0,0.0,17053.96,17053.96,15775.0,1278.96,0.0,0.0,0.0,11058.68,0.0,1.0,Individual,0.0,0.0,71212.0,0.0,3.0,1.0,3.0,12.0,50531.0,80.0,0.0,8.0,4388.0,57.0,62500.0,1.0,0.0,0.0,13.0,2848.0,31716.0,34.9,0.0,0.0,169.0,241.0,13.0,12.0,6.0,14.0,16.0,0.0,8.0,13.0,13.0,18.0,9.0,22.0,43.0,13.0,25.0,0.0,0.0,0.0,1.0,100.0,23.1,0.0,0.0,125723.0,71212.0,48700.0,63223.0,N,N,low_risk
15000.0,0.17739999999999997,540.34,RENT,51000.0,Not Verified,n,32.45,0.0,0.0,14.0,0.0,17011.0,16.0,w,0.0,0.0,18347.45,18347.45,15000.0,3347.45,0.0,0.0,0.0,10797.47,0.0,1.0,Individual,0.0,0.0,35425.0,1.0,3.0,0.0,1.0,19.0,18414.0,36.0,2.0,4.0,6500.0,42.0,34000.0,1.0,1.0,0.0,5.0,2530.0,13776.0,51.3,0.0,0.0,68.0,62.0,6.0,6.0,0.0,6.0,18.0,0.0,6.0,7.0,9.0,9.0,3.0,11.0,13.0,7.0,14.0,0.0,0.0,0.0,2.0,93.8,66.7,0.0,0.0,84694.0,35425.0,28300.0,50694.0,N,N,low_risk
3000.0,0.16949999999999998,106.89,RENT,57000.0,Source Verified,n,26.74,0.0,1.0,18.0,0.0,10813.0,24.0,w,0.0,0.0,3052.64,3052.64,3000.0,52.64,0.0,0.0,0.0,110.68,0.0,1.0,Individual,0.0,0.0,56243.0,4.0,7.0,4.0,9.0,4.0,45430.0,70.0,4.0,6.0,6263.0,54.0,36800.0,2.0,1.0,3.0,16.0,3125.0,15987.0,40.3,0.0,0.0,40.0,127.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,6.0,7.0,10.0,10.0,13.0,3.0,18.0,0.0,0.0,0.0,9.0,100.0,33.3,0.0,0.0,104947.0,56243.0,26800.0,65413.0,N,N,low_risk
30000.0,0.11019999999999999,982.45,RENT,47000.0,Source Verified,n,25.2,0.0,0.0,10.0,0.0,28307.0,31.0,w,14607.18,14607.18,19630.63,19630.63,15392.82,4237.81,0.0,0.0,0.0,982.45,0.0,1.0,Joint App,0.0,0.0,30479.0,0.0,6.0,0.0,0.0,30.0,2172.0,9.0,0.0,1.0,17974.0,55.0,30200.0,0.0,1.0,0.0,1.0,3048.0,0.0,100.4,0.0,0.0,184.0,172.0,13.0,13.0,0.0,58.0,13.0,0.0,3.0,3.0,3.0,5.0,23.0,4.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,55650.0,30479.0,28200.0,25450.0,N,N,low_risk
